charger_id,longitude,latitude,site_id,total_duration,total_volume,avg_power
1004884145,4.99358081818,52.3600082397,636,0.0,0.0,0.0
1004891925,4.99343776703,52.3600883484,636,0.0,0.0,0.0
1004884165,4.85233306885,52.3694381714,637,0.0,0.0,0.0
1004905625,4.85244750977,52.3690986633,637,16778.226006957088,107659.18230721733,6.404732568163645
1008116955,4.85241794586,52.3690986633,637,0.0,0.0,0.0
1004884175,4.84787893295,52.3783874512,638,5521.009259259259,35334.45925925927,6.400000000000003
1004884205,4.99296092987,52.3000450134,639,8389.113003478544,53829.591153608664,6.404732568163645
1004884215,4.88241100311,52.3818778992,640,5257.089430894308,33645.37235772358,6.400000000000004
1004884225,4.87790298462,52.3609390259,641,0.0,0.0,0.0
1009490915,4.87790298462,52.3609390259,641,2232.5416666666656,14165.6,6.3805261716066255
1004884255,4.9132142067,52.3489189148,642,10058.666666666664,64375.46666666669,6.400000000000004
1004884265,4.80519008636,52.351940155,643,0.0,0.0,0.0
1004884305,4.8639922142,52.343334198,644,0.0,0.0,0.0
1004884315,4.95498991013,52.3055496216,645,0.0,0.0,0.0
1004884325,4.87974596024,52.3525238037,646,5035.208333333331,32225.333333333336,6.400000000000004
