time,temp,feelslike,humidity,dew,precip,snow,snowdepth,preciptype,windgust,windspeed,winddir,pressure,visibility,cloudcover,solarradiation,solarenergy,uvindex,conditions
2023/7/2 21:00,27.5,31.5,84.25,24.6,0,0,0,,21.2,12.5,164,1008,10,50,0,0,0,2
2023/7/2 22:00,27.5,31.5,84.25,24.6,0,0,0,,20.5,11.9,198,1009,10,38.5,0,0,0,2
2023/7/2 23:00,25.7,25.7,96.67,25.1,0.001,0,0,['rain'],14.4,3.7,105,1009.7,31.1,90,0,0,0,6
2023/7/3 0:00,27.1,30.8,88.84,25.1,0,0,0,,26.3,10,126,1009,10,50,0,0,0,2
2023/7/3 1:00,27.5,31.7,86.65,25.1,0,0,0,,28.8,5.5,164,1009,10,50,0,0,0,2
2023/7/3 2:00,26.2,26.2,94.38,25.2,0.002,0,0,['rain'],14.4,3.4,165,1008.4,23.8,81.9,0,0,0,6
2023/7/3 3:00,27.1,30.8,88.84,25.1,0,0,0,,22.3,7.8,163,1008,10,41.5,0,0,0,2
2023/7/3 4:00,27.1,31,91.37,25.5,0,0,0,,22.7,4.4,159,1007.9,10,68.8,0,0,0,2
2023/7/3 5:00,25,25,98.27,24.7,0,0,0,,14.4,0.5,145,1008.1,31.1,74.5,0,0,0,2
2023/7/3 6:00,27.6,32.1,86.43,25.2,0,0,0,,20.5,10.4,147,1008,10,60.3,1.2,0,0,2
2023/7/3 7:00,28.5,33.8,82.03,25.2,0,0,0,,24.8,9.6,123,1008.4,10,32,61.8,0.2,1,2
2023/7/3 8:00,29.1,35.7,82.64,25.9,30.065,0,0,['rain'],14.4,4.1,134,1009.2,20.4,41.6,242.5,0.9,2,6
2023/7/3 9:00,30,36.6,75.55,25.3,0,0,0,,36,14.2,171,1009,10,40.6,405.1,1.5,4,2
2023/7/3 10:00,29.3,36.3,83.42,26.2,0,0,0,,36.4,10.4,212,1009,9.1,50,408.2,1.5,4,2
2023/7/3 11:00,28,34,91.67,26.5,1.762,0,0,['rain'],18,10.4,159,1009.3,22.7,81.9,581,2.1,6,6
2023/7/3 12:00,28.5,33.4,80.11,24.7,0,0,0,,40.7,22.2,231,1008.9,8.1,68.8,527.9,1.9,5,2
2023/7/3 13:00,30,37.1,77.84,25.7,0,0,0,,42.5,16.3,156,1008.9,10,50,633.5,2.3,6,2
2023/7/3 14:00,32.1,39,65.12,24.7,0.009,0,0,['rain'],18,11.4,197,1007.8,29,81.9,667.1,2.4,7,6
2023/7/3 15:00,31.1,39.5,75.45,26.2,0,0,0,,40.7,25.7,171,1007,10,50,401.4,1.4,4,2
2023/7/3 16:00,31.5,40.2,73.64,26.2,0,0,0,,41.4,24.1,180,1006.4,10,50,484.6,1.7,5,2
2023/7/3 17:00,28.1,33.8,89.16,26.1,2.643,0,0,['rain'],25.2,7.7,206,1007.1,28.9,80,378.6,1.4,4,6
2023/7/3 18:00,29.1,34.4,77.49,24.7,0,0,0,,34.9,17.9,233,1006.9,10,50,171.5,0.6,2,2
2023/7/3 19:00,27.5,31.8,86.35,25.1,0,0,0,,34.6,15.8,228,1007.5,7.6,66.8,56,0.2,1,2
2023/7/3 20:00,26.7,30.4,94.9,25.8,0.077,0,0,['rain'],25.2,4.5,245,1008.3,29,80.3,0.5,0,0,6
2023/7/3 21:00,28,32.4,81.9,24.6,0,0,0,,31.3,10.4,155,1008.9,10,39.4,0,0,0,2
2023/7/3 22:00,28.1,33.1,84.24,25.2,0,0,0,,31.3,13.8,174,1009,10,40.6,0,0,0,2
2023/7/3 23:00,25.8,25.8,97.27,25.3,0,0,0,,25.2,1,176,1009,20.9,90,0,0,0,2
2023/7/4 0:00,28.5,34.2,84.57,25.6,0,0,0,,25.2,14.9,176,1008.4,10,66.8,0,0,0,2
2023/7/4 1:00,28.6,34.4,84.07,25.6,0,0,0,,27.4,15.3,167,1008,10,41.5,0,0,0,2
2023/7/4 2:00,25.7,25.7,96.96,25.2,0.028,0,0,['rain'],25.2,0.7,124,1007.8,28.8,81.9,0,0,0,6
2023/7/4 3:00,28.5,34.2,84.57,25.6,0,0,0,,22,15.7,176,1007,10,50,0,0,0,2
2023/7/4 4:00,27.1,30.6,87.07,24.7,0,0,0,,23.8,26.7,202,1007,6.7,66.8,0,0,0,2
2023/7/4 5:00,25.5,25.5,98.19,25.2,0.034,0,0,['rain'],18,0.5,258,1007.8,22.9,90,0,0,0,6
2023/7/4 6:00,28,32.8,84.53,25.2,0,0,0,,23.4,11.5,178,1008,10,38.5,1,0,0,2
2023/7/4 7:00,29.1,35.8,84.12,26.1,0,0,0,,26.3,13.8,186,1008.4,10,48,64,0.2,1,2
2023/7/4 8:00,27.7,33.4,93.18,26.5,4.163,0,0,['rain'],14.4,1.3,211,1008.8,29,65.8,205.5,0.7,2,6
2023/7/4 9:00,29.6,37,81.88,26.2,0,0,0,,37.8,14.6,195,1009,10,68.8,318.3,1.1,3,2
2023/7/4 10:00,30.6,38.6,77.04,26.1,0,0,0,,40,14,194,1009.4,10,50,424.9,1.5,4,2
2023/7/4 11:00,30.1,37.6,78.68,26,0,0,0,,25.2,16.5,242,1009.4,27.4,90,448.4,1.6,4,2
2023/7/4 12:00,29.5,35.1,75.87,24.8,0,0,0,,38.2,18,186,1009,9.1,68.8,542.9,2,5,2
2023/7/4 13:00,30,37.6,80.09,26.2,0,0,0,,41.4,14.4,243,1009,9.1,68.8,798.4,2.9,8,2
2023/7/4 14:00,28.7,34.1,80.4,25,0.338,0,0,['rain'],28.8,26.7,243,1009.4,17.5,91.9,708.4,2.6,7,5
2023/7/4 15:00,27.1,30.3,84.2,24.2,0,0,0,,40.7,8.2,292,1008.4,9.9,68.8,391.8,1.4,4,2
2023/7/4 16:00,27.7,32.3,85.92,25.2,0,0,0,,40.3,7,39,1007.4,10,38.5,234.3,0.8,2,2
2023/7/4 17:00,28.4,34.3,86.81,26,0,0,0,,36,2.5,13,1007.8,25.6,90,170.1,0.6,2,2
2023/7/4 18:00,29.6,35.8,77.63,25.3,0,0,0,,28.1,14,113,1007,10,46.1,56.2,0.2,1,2
2023/7/4 19:00,29.5,36.2,80.3,25.7,0,0,0,,23,10.6,153,1007.4,10,46.1,31.4,0.1,0,2
2023/7/4 20:00,27.4,32,91.76,25.9,1.541,0,0,['rain'],36,3,52,1008.4,29,42.3,0.5,0,0,6
2023/7/4 21:00,29.1,36.5,86.79,26.6,0,0,0,,21.2,12.1,178,1008.4,10,38.5,0,0,0,2
2023/7/4 22:00,29.1,36.5,86.79,26.6,0,0,0,,22.3,12.1,163,1008.4,10,30,0,0,0,2
2023/7/4 23:00,27.6,33,92.54,26.3,0,0,0,,36,2.2,126,1009.1,28.9,74.2,0,0,0,2
2023/7/5 0:00,29.1,35.9,84.63,26.2,0,0,0,,21.2,14.6,187,1008.4,10,30,0,0,0,2
2023/7/5 1:00,29.1,36.5,86.79,26.6,0,0,0,,22,12.9,191,1008,10,38.5,0,0,0,2
2023/7/5 2:00,27.3,32.1,93.01,26.1,0.072,0,0,['rain'],36,3.4,29,1008,28.3,65.8,0,0,0,6
2023/7/5 3:00,28.9,36.3,87.54,26.7,0,0,0,,18.7,11.8,189,1007.4,10,39.4,0,0,0,2
2023/7/5 4:00,28.6,34.9,86.45,26.1,0,0,0,,22.3,15.5,188,1007,10,39.4,0,0,0,2
2023/7/5 5:00,28.1,33.6,87.44,25.8,0,0,0,,10.8,11.5,203,1007.8,26.8,80,0,0,0,2
2023/7/5 6:00,28.9,35.6,84.62,26.1,0,0,0,,25.9,14.6,186,1007.4,10,48,1.4,0,0,2
2023/7/5 7:00,29.1,35.9,84.63,26.2,0,0,0,,27.4,12.7,197,1008,10,50,71.2,0.3,1,2
2023/7/5 8:00,29.1,36.2,84.8,26.3,5.781,0,0,['rain'],10.8,12.7,220,1009,28.9,90,233,0.8,2,6
2023/7/5 9:00,30,37.7,80.1,26.2,0,0,0,,34.6,16.1,196,1009,10,50,437.1,1.6,4,2
2023/7/5 10:00,31.5,40.2,73.64,26.2,0,0,0,,38.2,16.3,200,1009,10,50,642.4,2.3,6,2
2023/7/5 11:00,31.9,40.3,70.44,25.9,0,0,0,,32.4,19.7,226,1009.5,28.9,88.1,807.8,2.9,8,2
2023/7/5 12:00,31.9,41.6,73.9,26.7,0,0,0,,42.8,20.3,195,1008.4,10,41.5,781.6,2.8,8,2
2023/7/5 13:00,32.4,41.5,69.99,26.2,0,0,0,,43.6,24.4,191,1008,10,41.5,834.5,3,8,2
2023/7/5 14:00,33.9,43.6,63.89,26.1,0,0,0,,36,12.2,229,1007.8,28.9,76.1,821.2,3,8,2
2023/7/5 15:00,32.4,42.1,71.53,26.6,0,0,0,,38.5,24.4,195,1007.4,10,41.5,768.8,2.8,8,2
2023/7/5 16:00,32.4,40.9,68.24,25.8,0,0,0,,39.6,25.2,190,1006.5,10,32,556.4,2,6,2
2023/7/5 17:00,32.3,40.1,67.07,25.4,0,0,0,,36,15.1,219,1006.8,29,58.1,424.1,1.5,4,2
2023/7/5 18:00,31.4,40,74.07,26.2,0,0,0,,36.7,23.5,194,1006.4,10,32,234.4,0.8,2,2
2023/7/5 19:00,30.5,38.5,77.96,26.2,0,0,0,,33.5,20,195,1006.5,10,30,76.3,0.3,1,2
2023/7/5 20:00,29.2,35.3,80.16,25.4,0,0,0,,36,4.7,192,1007.5,29,40,0.7,0,0,2
2023/7/5 21:00,30,37.8,79.89,26.2,0,0,0,,28.8,18.8,182,1007.4,10,30,0,0,0,2
2023/7/5 22:00,29.5,36.2,80.52,25.8,0,0,0,,28.1,18.6,182,1008,10,30,0,0,0,2
2023/7/5 23:00,27.1,31.1,91.44,25.6,0,0,0,,36,1.2,193,1008.2,31.1,43.9,0,0,0,2
2023/7/6 0:00,29.5,36.1,80.03,25.7,0,0,0,,31,16.3,183,1008.4,10,48,0,0,0,2
2023/7/6 1:00,29.1,35.8,84.12,26.1,0,0,0,,31.3,17.2,183,1008,10,39.4,0,0,0,2
2023/7/6 2:00,28.2,33.2,83.6,25.1,0,0,0,,36,7.8,202,1008,31.1,49.7,0,0,0,2
2023/7/6 3:00,29.1,35.8,84.12,26.1,0,0,0,,24.1,17.1,201,1007.4,10,39.4,0,0,0,2
2023/7/6 4:00,29.1,35.3,82.02,25.7,0,0,0,,23.8,15,191,1007.4,10,58.3,0,0,0,2
2023/7/6 5:00,26.1,26.1,94,25.1,0,0,0,,36,4.4,147,1008,31.1,40,0,0,0,2
2023/7/6 6:00,29.1,34.9,80.25,25.3,0,0,0,,24.5,12.3,192,1008.4,10,41.5,1.2,0,0,2
2023/7/6 7:00,29.5,36.8,82.57,26.2,0,0,0,,25.9,13.8,193,1008.4,10,40.6,79.5,0.3,1,2
2023/7/6 8:00,30.2,37.4,76.6,25.7,0.001,0,0,['rain'],18,1.5,210,1009.3,28.9,90,224.2,0.8,2,6
2023/7/6 9:00,29.2,35.3,79.37,25.3,0,0,0,,37.8,14.6,208,1009.4,9.6,50,417.3,1.5,4,2
2023/7/6 10:00,31.1,40.1,77.37,26.6,0,0,0,,41.4,17.1,201,1009.4,10,50,601.1,2.2,6,2
2023/7/6 11:00,30.8,40.6,81.66,27.3,0.001,0,0,['rain'],32.4,5.6,141,1009.5,20.3,80.3,694.9,2.5,7,6
2023/7/6 12:00,31.9,40.9,71.7,26.2,0,0,0,,45.4,26.2,191,1008.5,10,41.5,797.7,2.9,8,2
2023/7/6 13:00,32.1,41.8,73.29,26.7,0,0,0,,46.1,27.1,200,1008.5,10,48,778.6,2.8,8,2
2023/7/6 14:00,32.7,41.4,67.52,25.9,0.025,0,0,['rain'],39.6,12.3,194,1008.7,29,80.3,829.6,3,8,6
2023/7/6 15:00,32.5,41.7,69.59,26.2,0,0,0,,40.7,26.1,200,1008.4,10,30,775.4,2.8,8,2
2023/7/6 16:00,31.9,40.9,71.7,26.2,0,0,0,,40,26,199,1007.5,10,32,634.3,2.3,6,2
2023/7/6 17:00,32,39,66.1,24.9,0.001,0,0,['rain'],39.6,15.2,210,1007.5,27.3,81.9,415.1,1.5,4,6
2023/7/6 18:00,30.9,39.2,75.43,26.1,0,0,0,,36.7,26.3,191,1007.4,10,30,239.8,0.9,2,2
2023/7/6 19:00,30.5,38.4,77.49,26.1,0,0,0,,33.5,21,193,1007.4,10,30,77,0.3,1,2
2023/7/6 20:00,29.4,35.1,77.16,25,0,0,0,,30.2,8.4,218,1008.2,20.7,54.2,0.7,0,0,2
2023/7/6 21:00,30.1,37.7,79.43,26.1,0,0,0,,30.2,20.2,185,1008,10,30,0,0,0,2
2023/7/6 22:00,30.1,36.3,74.64,25.1,0,0,0,,31,18.4,200,1009,10,30,0,0,0,2
2023/7/6 23:00,27.3,31.5,88.03,25.2,0,0,0,,39.6,1.2,218,1009,35.4,42.3,0,0,0,2
2023/7/7 0:00,29.5,36.1,80.03,25.7,0,0,0,,31,18.7,192,1008.4,10,30,0,0,0,2
2023/7/7 1:00,29.5,36.6,82.08,26.1,0,0,0,,31.3,18,192,1008.4,10,33.9,0,0,0,2
2023/7/7 2:00,26.2,26.2,93.8,25.1,0,0,0,,39.6,1.4,211,1008.6,29,49.7,0,0,0,2
2023/7/7 3:00,28.7,34.3,82.38,25.4,0,0,0,,26.6,13.7,194.8,1009,0,39.4,0,0,0,2
2023/7/7 4:00,29.1,35.8,84.12,26.1,0,0,0,,25.9,16.1,186,1008.4,10,33.9,0,0,0,2
2023/7/7 5:00,26,26,93.92,24.9,0,0,0,,36,1.3,215,1008.6,31,63.9,0,0,0,2
2023/7/7 6:00,29.1,34.8,79.76,25.2,0,0,0,,28.4,20.1,200,1009,10,41.5,1.2,0,0,2
2023/7/7 7:00,29.9,36.9,77.89,25.7,0,0,0,,31.3,17.2,192,1009.4,10,39.4,75.4,0.3,1,2
2023/7/7 8:00,29.7,36.1,77.57,25.4,0.095,0,0,['rain'],21.6,11.4,227,1010.1,25.3,55.8,247.4,0.9,2,6
2023/7/7 9:00,31.4,40,74.07,26.2,0,0,0,,42.8,20.1,195,1010,10,39.4,465.1,1.7,5,2
2023/7/7 10:00,31.5,40.2,73.64,26.2,0,0,0,,43.2,22,195,1010.4,10,40.6,609.7,2.2,6,2
2023/7/7 11:00,32.3,40,66.22,25.2,0,0,0,,36,15.2,211,1010.6,25.4,80,712.1,2.6,7,2
2023/7/7 12:00,31.9,40.9,71.7,26.2,0,0,0,,43.6,25.4,199,1010,10,40.6,823.7,3,8,2
2023/7/7 13:00,32.4,41.5,69.99,26.2,0,0,0,,43.9,25.2,200,1009.4,10,40.6,851.3,3.1,9,2
2023/7/7 14:00,33.1,42.1,65.82,25.9,0,0,0,,39.6,15.3,211,1008.8,24.5,76.1,854,3.1,9,2
2023/7/7 15:00,32.4,40.9,68.24,25.8,0,0,0,,37.4,27.3,191,1008.4,10,40.6,696.8,2.5,7,2
2023/7/7 16:00,31.5,39.5,71.8,25.8,0,0,0,,36.4,26.9,191,1007.5,10,30,598.5,2.2,6,2
2023/7/7 17:00,32.5,39.9,65.08,25.1,0,0,0,,39.6,14.9,229,1007.9,24.4,74.2,467.4,1.7,5,2
2023/7/7 18:00,30.9,38.7,74,25.8,0,0,0,,35.3,23.8,196,1007.5,10,46.1,246.1,0.9,2,2
2023/7/7 19:00,30.5,37.2,73.47,25.2,0,0,0,,31,21.6,182,1008.4,10,30,73.9,0.3,1,2
2023/7/7 20:00,29.7,35.6,75.83,24.9,0,0,0,,39.6,7.9,190,1009.1,26.7,42.3,0.7,0,0,2
2023/7/7 21:00,29.9,36.3,75.74,25.2,0,0,0,,25.9,20.6,185,1009.4,10,30,0,0,0,2
2023/7/7 22:00,29.9,37.1,78.36,25.8,0,0,0,,24.8,18.2,181,1009.5,10,30,0,0,0,2
2023/7/7 23:00,28.7,34.1,80.43,25,0,0,0,,39.6,9,212,1010.6,24.5,50,0,0,0,2
2023/7/8 0:00,29.5,36.1,79.82,25.6,0,0,0,,24.5,15.7,195,1010,10,38.5,0,0,0,2
2023/7/8 1:00,29.5,36.2,80.52,25.8,0,0,0,,24.8,16.7,190,1010,10,39.4,0,0,0,2
2023/7/8 2:00,26,26,93.74,24.9,0,0,0,,36,0.8,186,1009.8,25.9,34.2,0,0,0,2
2023/7/8 3:00,29.5,36.1,80.03,25.7,0,0,0,,28.1,15.5,188,1009.4,10,38.5,0,0,0,2
2023/7/8 4:00,29.1,35.3,82.02,25.7,0,0,0,,26.3,13.3,200,1010,10,30,0,0,0,2
2023/7/8 5:00,25.7,25.7,94.69,24.8,0,0,0,,28.8,1,219,1010,23.9,26.1,0,0,0,2
2023/7/8 6:00,28.9,34.6,80.24,25.2,0,0,0,,24.1,11.7,188,1010,10,30,1.1,0,0,2
2023/7/8 7:00,29.9,37.5,79.88,26.1,0,0,0,,23.8,9.3,185,1010.4,10,30,75.1,0.3,1,2
2023/7/8 8:00,30.2,37,75.68,25.4,0,0,0,,14.4,4,213,1011.2,26.8,49.7,270.1,1,3,2
2023/7/8 9:00,30.9,38.7,74,25.8,0,0,0,,35.3,13.1,198,1011,10,30,433.7,1.6,4,2
2023/7/8 10:00,31.1,39.5,75.45,26.2,0,0,0,,38.9,18.2,202,1011.4,10,38.5,633.3,2.3,6,2
2023/7/8 11:00,32.9,40.4,62.93,24.9,0,0,0,,28.8,14.9,195,1010.9,31,65.8,706,2.5,7,2
2023/7/8 12:00,32.4,40.9,68.24,25.8,0,0,0,,40.7,24,194,1010.4,10,40.6,788.9,2.8,8,2
2023/7/8 13:00,31.5,40.2,73.45,26.2,0,0,0,,40.7,21.6,200,1010,10,50,812.8,2.9,8,2
2023/7/8 14:00,33.3,42.8,66.03,26.1,0,0,0,,28.8,15.1,221,1009.4,33.2,51.9,849.7,3.1,8,2
2023/7/8 15:00,32.4,40.7,67.83,25.7,0,0,0,,35.6,26.1,195,1009,10,30,704.7,2.5,7,2
2023/7/8 16:00,32.4,40.9,68.24,25.8,0,0,0,,34.2,24.8,191,1008.5,10,30,610,2.2,6,2
2023/7/8 17:00,32.8,40.2,63.02,24.9,0,0,0,,36,15,229,1008.4,29,31.9,444.4,1.6,4,2
2023/7/8 18:00,31.5,38.9,70.01,25.3,0,0,0,,29.9,21.6,190,1008,10,30,265.7,1,3,2
2023/7/8 19:00,30.5,37.2,73.67,25.2,0,0,0,,25.6,21.6,186,1008.5,10,30,81.1,0.3,1,2
2023/7/8 20:00,29.4,35.4,78.12,25.2,0,0,0,,36,1.4,185,1009.3,33.2,26.1,0.7,0,0,2
2023/7/8 21:00,29.9,36.9,77.89,25.7,0,0,0,,21.6,19.5,176,1009.4,10,30,0,0,0,2
2023/7/8 22:00,29.5,36.6,82.08,26.1,0,0,0,,21.2,14,165,1009.5,10,30,0,0,0,2
2023/7/8 23:00,26.6,26.6,91.32,25.1,0,0,0,,36,1.2,186,1010.1,33.2,10,0,0,0,0
2023/7/9 0:00,29.5,35.6,78.03,25.2,0,0,0,,21.6,15.9,186,1009.5,10,30,0,0,0,2
2023/7/9 1:00,29.5,36.2,80.3,25.7,0,0,0,,22.3,18,191,1009.5,10,30,0,0,0,2
2023/7/9 2:00,25.7,25.7,94.55,24.8,0,0,0,,36,1,206,1009.8,33.2,25.5,0,0,0,2
2023/7/9 3:00,29.5,36.1,80.03,25.7,0,0,0,,22,15.3,184,1009.4,10,39.4,0,0,0,2
2023/7/9 4:00,29.5,36.6,82.08,26.1,0,0,0,,22.3,13.8,197,1009.4,10,39.4,0,0,0,2
2023/7/9 5:00,25.2,25.2,95.69,24.5,0,0,0,,28.8,0.7,315,1009.5,33.2,26.1,0,0,0,2
2023/7/9 6:00,29.5,36.1,80.03,25.7,0,0,0,,25.2,12.3,186,1009.4,10,30,0.9,0,0,2
2023/7/9 7:00,29.5,36.6,82.08,26.1,0,0,0,,27.4,12.9,193,1010,10,30,74.2,0.3,1,2
2023/7/9 8:00,30.5,38.5,77.3,26.1,0,0,0,,18,1.3,224,1010.2,31.1,56.1,247.7,0.9,2,2
2023/7/9 9:00,31.1,39.5,75.45,26.2,0,0,0,,31.3,15.4,205,1010,10,50,447.9,1.6,4,2
2023/7/9 10:00,31.5,40.2,73.64,26.2,0,0,0,,31.7,15.5,190,1010.4,10,41.5,606.8,2.2,6,2
2023/7/9 11:00,32.9,41.5,65.67,25.7,0,0,0,,28.8,8.6,256,1010.3,31,57.7,718.4,2.6,7,2
2023/7/9 12:00,32.4,41.5,69.99,26.2,0,0,0,,31.7,20.1,194,1010,10,41.5,803.3,2.9,8,2
2023/7/9 13:00,32.4,40.9,68.24,25.8,0,0,0,,32.4,21.8,198,1009.4,10,41.5,886.6,3.2,9,2
2023/7/9 14:00,34,42.9,61.45,25.6,0,0,0,,32.4,12,231,1008.9,31.1,34.2,873.4,3.1,9,2
2023/7/9 15:00,32.9,41.6,66.24,25.8,0,0,0,,29.5,24.4,191,1008.5,10,30,721.1,2.6,7,2
2023/7/9 16:00,32.4,40.9,68.24,25.8,0,0,0,,30.6,26.9,194,1008.5,10,30,620.6,2.2,6,2
2023/7/9 17:00,33,41.5,65.16,25.6,0,0,0,,32.4,11.5,202,1008.2,31.1,30,440.2,1.6,4,2
2023/7/9 18:00,31.5,39.5,71.8,25.8,0,0,0,,31,23.3,187,1007.5,10,30,253.5,0.9,3,2
2023/7/9 19:00,30.5,37.8,75.56,25.7,0,0,0,,28.8,22.2,191,1008.4,10,30,70.8,0.3,1,2
2023/7/9 20:00,29.7,36.3,78.76,25.6,0,0,0,,32.4,7.8,210,1008.9,31.1,30,0.7,0,0,2
2023/7/9 21:00,30,37.8,79.89,26.2,0,0,0,,22,17.6,189,1009,10,30,0,0,0,2
2023/7/9 22:00,30,37.7,79.41,26.1,0,0,0,,20.2,16.6,188,1009.4,10,30,0,0,0,2
2023/7/9 23:00,27.8,32.4,86.2,25.2,0,0,0,,32.4,1.3,209,1009.8,31.1,30,0,0,0,2
2023/7/10 0:00,29.9,37.5,79.88,26.1,0,0,0,,19.4,14.6,183,1009.4,10,30,0,0,0,2
2023/7/10 1:00,29.5,36.8,82.57,26.2,0,0,0,,19.8,15.7,197,1009,10,30,0,0,0,2
2023/7/10 2:00,26.5,26.5,93.01,25.3,0,0,0,,28.8,1.1,210,1009,33.2,30,0,0,0,2
2023/7/10 3:00,29.4,36,80.78,25.7,0,0,0,,20.5,10.6,203,1008,10,41.5,0,0,0,2
2023/7/10 4:00,29.4,36,80.78,25.7,0,0,0,,21.6,11.8,207,1008,10,38.5,0,0,0,2
2023/7/10 5:00,25.9,25.9,95.06,25,0,0,0,,28.8,1.1,219,1008.3,33.2,40,0,0,0,2
2023/7/10 6:00,28.9,35.6,84.4,26.1,0,0,0,,22,11,220,1008.4,10,48,1,0,0,2
2023/7/10 7:00,29.1,35.9,84.41,26.2,0,0,0,,22.7,10.2,229,1009,10,48,73.2,0.3,1,2
2023/7/10 8:00,30.1,37.2,76.76,25.6,0,0,0,,25.2,4.5,231,1009,31,40,233.3,0.8,2,2
2023/7/10 9:00,30.9,38.6,73.81,25.7,0,0,0,,25.9,13.3,209,1009.4,10,41.5,457.2,1.6,5,2
2023/7/10 10:00,31.5,39.4,71.61,25.7,0,0,0,,27.7,14.3,205,1009.4,10,41.5,550.9,2,6,2
2023/7/10 11:00,33.2,42.3,65.56,25.9,0,0,0,,25.2,11.4,265,1009.1,31.1,65.8,684.3,2.5,7,2
2023/7/10 12:00,32.5,40.4,66.15,25.3,0,0,0,,31.3,17.8,189,1008.4,10,30,862.6,3.1,9,2
2023/7/10 13:00,33.4,40.3,59.41,24.4,0,0,0,,31.7,19.5,194,1008.4,10,30,773,2.8,8,2
2023/7/10 14:00,35,41.8,52.96,24,0,0,0,,25.2,11.6,266,1007.6,31.1,31.9,766,2.8,8,2
2023/7/10 15:00,32.8,40.1,63.16,24.9,0,0,0,,29.9,22.9,194,1007,10,30,795,2.9,8,2
2023/7/10 16:00,32.8,41.5,66.62,25.8,0,0,0,,30.6,25.2,195,1006.5,10,30,649.5,2.3,6,2
2023/7/10 17:00,34,40.6,56.32,24.1,0,0,0,,25.2,11.4,221,1006.3,31.1,30,482.8,1.7,5,2
2023/7/10 18:00,31.5,39.4,71.37,25.7,0,0,0,,29.9,22,181,1006,10,30,256.7,0.9,3,2
2023/7/10 19:00,30.9,37.4,69.73,24.8,0,0,0,,26.3,21.6,192,1006.4,10,30,73.4,0.3,1,2
2023/7/10 20:00,29.6,35.6,76.91,25.1,0,0,0,,25.2,1.4,209,1007.1,31.1,40,0.7,0,0,2
2023/7/10 21:00,29.9,36.9,77.89,25.7,0,0,0,,23.4,24.2,186,1007,10,30,0,0,0,2
2023/7/10 22:00,29.9,36.3,75.74,25.2,0,0,0,,24.1,19.5,182,1007.4,10,30,0,0,0,2
2023/7/10 23:00,26.9,30.6,89.93,25.1,0,0,0,,25.2,0.8,187,1008.3,28.8,40,0,0,0,2
2023/7/11 0:00,29.9,36.3,75.74,25.2,0,0,0,,23.4,19.9,192,1008,10,39.4,0,0,0,2
2023/7/11 1:00,29.9,36.4,76,25.3,0,0,0,,22.3,15.2,217,1007.9,10,48,0,0,0,2
2023/7/11 2:00,26,26,93.14,24.8,0,0,0,,25.2,1.1,214,1007.8,31.1,74.2,0,0,0,2
2023/7/11 3:00,29.5,36.6,81.86,26.1,0,0,0,,19.4,12.9,225,1007.4,10,39.4,0,0,0,2
2023/7/11 4:00,29.1,35.8,83.9,26.1,0,0,0,,21.2,15,230,1007.4,10,48,0,0,0,2
2023/7/11 5:00,25.7,25.7,95.7,25,0,0,0,,21.6,0.8,246,1007.8,31.1,40,0,0,0,2
2023/7/11 6:00,28.9,35.1,82.3,25.6,0,0,0,,20.5,8.2,207,1008.4,10,30,0.8,0,0,2
2023/7/11 7:00,29.9,37,78.16,25.7,0,0,0,,21.2,10.6,210,1008.9,10,30,77.5,0.3,1,2
2023/7/11 8:00,30.2,37.2,76.61,25.6,0,0,0,,21.6,4.4,224,1009.6,31,26.1,203.6,0.7,2,2
2023/7/11 9:00,30.6,38,74.73,25.6,0,0,0,,30.2,10.4,201,1009.9,10,38.5,442.5,1.6,4,2
2023/7/11 10:00,31.5,40,73.19,26.1,0,0,0,,32.4,14,201,1009.5,10,30,617.6,2.2,6,2
2023/7/11 11:00,32.4,40.4,67.07,25.5,0,0,0,,21.6,8.6,212,1009.4,31.1,41.9,691.3,2.5,7,2
2023/7/11 12:00,32.4,40.9,68.24,25.8,0,0,0,,35.3,20.6,199,1009,10,30,857.2,3.1,9,2
2023/7/11 13:00,32.1,41,71.28,26.2,0,0,0,,35.3,22.5,199,1008,10,30,906.2,3.3,9,2
2023/7/11 14:00,33.2,41.7,64.48,25.6,0,0,0,,32.4,8.8,275,1007.7,31,38.1,860.3,3.1,9,2
2023/7/11 15:00,32.9,41.4,65.28,25.6,0,0,0,,31.3,22.6,193,1007.4,10,30,753.9,2.7,8,2
2023/7/11 16:00,33.4,40.8,60.78,24.8,0,0,0,,29.9,22.5,190,1006.5,10,30,612.2,2.2,6,2
2023/7/11 17:00,33.8,41.9,60.27,25.1,0,0,0,,32.4,11.4,230,1006.3,31.1,30,476.2,1.7,5,2
2023/7/11 18:00,31.9,38.2,64.04,24.3,0,0,0,,25.9,20,186,1006.4,10,30,271.1,1,3,2
2023/7/11 19:00,30.9,37.3,69.54,24.7,0,0,0,,23,20.6,186,1006.4,10,30,79.3,0.3,1,2
2023/7/11 20:00,30.1,36.4,74.67,25.1,0,0,0,,32.4,8,171,1007.1,31.1,10,0.7,0,0,0
2023/7/11 21:00,30,37,77.23,25.6,0,0,0,,20.2,17,171,1007.4,10,30,0,0,0,2
2023/7/11 22:00,30,37.8,79.89,26.2,0,0,0,,20.5,16,197,1008,10,30,0,0,0,2
2023/7/11 23:00,28.4,34.4,85.96,25.9,0,0,0,,32.4,4.3,143,1008.4,28.8,41.6,0,0,0,2
